Source,Feed / Category,Title,Url
Medium,Blockchain,The beginner guide to blockchain.,https://medium.com/blochain-crpto-defi-web3-0/the-beginner-guide-to-blockchain-ad326e1d9404?source=rss-------8-----------------blockchain
Medium,Blockchain,Regen Mainnet Final Steps,https://regen-network.medium.com/regen-mainnet-final-steps-5eba5e9c66a0?source=rss-------8-----------------blockchain
Medium,Cryptocurrency,Top 5 Cryptocurrencies To Invest In 2021,https://medium.com/technology-hits/top-5-cryptocurrencies-to-invest-in-2021-ea5c66b801a6?source=rss-------8-----------------cryptocurrency
Medium,Cryptocurrency,Beyond Finance Commits to Launch IDO on PolkaBridge!,https://polkabridge.medium.com/beyond-finance-commits-to-launch-ido-on-polkabridge-9c1a0a5bfafb?source=rss-------8-----------------cryptocurrency
Medium,Cryptocurrency,What will be in your wallet in 10 years?,https://medium.com/coinmonks/what-will-be-in-your-wallet-in-10-years-844256262dca?source=rss-------8-----------------cryptocurrency
Medium,Cryptocurrency,Bitcoin & Black America,https://www.inbitcoinwetrust.net/bitcoin-black-america-3e813fbad1cc?source=rss-------8-----------------cryptocurrency
Medium,Cryptocurrency,NFTs Have Arrived,https://medium.com/loud-updates/nfts-have-arrived-72a7a931ac4d?source=rss-------8-----------------cryptocurrency
Medium,Cryptocurrency,How an NFT Artist Used Banksy’s Popularity to Make $1 Million in Sales,https://entrepreneurshandbook.co/how-an-nft-artist-used-banksys-popularity-to-make-1-million-in-sales-e7ef4b2209d?source=rss-------8-----------------cryptocurrency
Medium,Cryptocurrency,Impact of NFTs in Arts Industry,https://medium.com/geekculture/impact-of-nfts-in-arts-industry-72ad29b63e1?source=rss-------8-----------------cryptocurrency
Medium,Cryptocurrency,My Crypto-Currency Bumbling,https://medium.com/the-partnered-pen/my-crypto-currency-bumbling-613d367db756?source=rss-------8-----------------cryptocurrency
Medium,Cryptocurrency,"Seven April, Twenty Twenty-One",https://tlr31.medium.com/seven-april-twenty-twenty-one-da53eacc82a1?source=rss-------8-----------------cryptocurrency
Medium,Cryptocurrency,The Rise of the Pixel Pushers,https://rbrisita.medium.com/the-rise-of-the-pixel-pushers-f909a859daaf?source=rss-------8-----------------cryptocurrency
Medium,Cybersecurity,TryHackMe: OSCP Buffer Overflow Prep (OVERFLOW 3),https://shamsher-khan.medium.com/tryhackme-oscp-buffer-overflow-prep-overflow-3-21c25f46fe95?source=rss-------8-----------------cybersecurity
Medium,Cybersecurity,Facebook on Massive User Data Leak: ¯\_(ツ)_/¯,https://medium.com/pcmag-access/facebook-on-massive-user-data-leak-%E3%83%84-b70a002efd56?source=rss-------8-----------------cybersecurity
Medium,Cybersecurity,The Intelligence Service is Back & Your Country Needs You To Help Save Us From Data Surveillance,https://blog.codeforaustralia.org/the-intelligence-service-is-back-your-country-needs-you-to-help-save-us-from-data-surveillance-e3aa74b77c3a?source=rss-------8-----------------cybersecurity
Medium,Cybersecurity,TryHackMe: OSCP Buffer Overflow Prep (OVERFLOW 2),https://infosecwriteups.com/tryhackme-oscp-buffer-overflow-prep-overflow-2-3acc6b048db0?source=rss-------8-----------------cybersecurity
Medium,Cybersecurity,Fetch.ai Phoenix Expands to Atomix,https://medium.com/fetch-ai/fetch-ai-phoenix-expands-to-atomix-53e8f30a9121?source=rss-------8-----------------cybersecurity
Medium,Cybersecurity,Who needs a VPN anyway?,https://medium.com/freemiumpn/who-needs-a-vpn-anyway-32c879e91e36?source=rss-------8-----------------cybersecurity
Medium,Cybersecurity,GnuPG Encryption Cheat Sheet,https://medium.com/codex/gnupg-encryption-cheat-sheet-75efcac33b63?source=rss-------8-----------------cybersecurity
Medium,Cybersecurity,"Web Security: Hashing, Salting, and Encryption",https://josephamaurer.medium.com/web-security-hashing-salting-and-encryption-e5d9a49621db?source=rss-------8-----------------cybersecurity
Medium,Cybersecurity,TryHackMe: OSCP Buffer Overflow Prep (OVERFLOW 1),https://infosecwriteups.com/tryhackme-oscp-buffer-overflow-prep-overflow-1-394b99630821?source=rss-------8-----------------cybersecurity
Medium,Cybersecurity,Data Privacy Law in Virginia Enhances Consumer Protections,https://carpenterwellington.medium.com/data-privacy-law-in-virginia-enhances-consumer-protections-d947adad0ca3?source=rss-------8-----------------cybersecurity
Medium,Digital Life,Human [Information] Trafficking: Marketing’s Blood Diamond,https://medium.com/the-kickstarter/human-information-trafficking-marketings-blood-diamond-f33f48dfb6e6?source=rss-------8-----------------digital_life
Medium,Digital Life,Building Resilience Ahead of the Next Internet Shutdown,https://medium.com/@L10nLab/building-resilience-ahead-of-the-next-internet-shutdown-75bfc955bd0b?source=rss-------8-----------------digital_life
Medium,Digital Life,Where Are The Nine?,https://medium.com/super-jump/where-are-the-nine-86156a8e7c25?source=rss-------8-----------------digital_life
Medium,Digital Life,I’ve Been Pwned,https://medium.com/@LanceUlanoff/ive-been-pwned-accab0857db6?source=rss-------8-----------------digital_life
Medium,Digital Life,"Yahoo Answers, a Haven for the Confused, Is Shutting Down",https://medium.com/the-new-york-times/yahoo-answers-a-haven-for-the-confused-is-shutting-down-388f0c516fad?source=rss-------8-----------------digital_life
Medium,Digital Life,Twitter’s relative engagement power,https://luizvalerio.medium.com/twitters-relative-engagement-power-f2f63b2f1dc2?source=rss-------8-----------------digital_life
Medium,Digital Life,Social media’s booming ‘armchair expert’ culture is dangerous,https://medium.com/business-insider/social-medias-booming-armchair-expert-culture-is-dangerous-15c697804c1c?source=rss-------8-----------------digital_life
Medium,Digital Life,The Beautiful Sound of a Silent Phone,https://howtousetechnology.com/the-beautiful-sound-of-a-silent-phone-9d0a7861acdc?source=rss-------8-----------------digital_life
Medium,Digital Life,Why I left social media,https://timadamcik.medium.com/why-i-left-social-media-ce75d6ded54a?source=rss-------8-----------------digital_life
Medium,Digital Life,“digital declutter” reflections,https://rozdub.medium.com/digital-declutter-reflections-2f6605c6fe61?source=rss-------8-----------------digital_life
Medium,Gadgets,In Defense of the iPhone,https://medium.com/macoclock/in-defense-of-the-iphone-1fff91ff8382?source=rss-------8-----------------gadgets
Medium,Gadgets,A Beginners Guide to Buying a Telescope,https://david-knighton.medium.com/a-beginners-guide-to-buying-a-telescope-936ca2819ab0?source=rss-------8-----------------gadgets
Medium,Gadgets,A Framework to Determine Which Keycaps Fit Your Mechanical Keyboard,https://charlesatan.medium.com/a-framework-to-determine-which-keycaps-fit-your-mechanical-keyboard-94f3f8b2dff5?source=rss-------8-----------------gadgets
Medium,Gadgets,How to turn off iMessage and FaceTime on your new iPad,https://medium.com/internetstack/how-to-turn-off-imessage-and-facetime-on-your-new-ipad-9d8770fd8b57?source=rss-------8-----------------gadgets
Medium,Gadgets,Testing the UX of the Tesla Enhanced Autopilot European version demo,https://uxplanet.org/testing-the-ux-of-the-tesla-enhanced-autopilot-european-version-demo-f701197592d5?source=rss-------8-----------------gadgets
Medium,Gadgets,"If You Work From Home, You Need This Robot Vacuum That Also Mops",https://debugger.medium.com/if-you-work-from-home-you-need-this-robot-vacuum-that-also-mops-9e1dae42d941?source=rss-------8-----------------gadgets
Medium,Gadgets,Could a Pocket-Sized Mac Replace Your iPhone?,https://medium.com/macoclock/could-a-pocket-sized-mac-replace-your-iphone-dff918b68c67?source=rss-------8-----------------gadgets
Medium,Gadgets,What You Need to Build Your Own Gaming PC,https://medium.com/super-jump/what-you-need-to-build-your-own-gaming-pc-ba79d3845b6e?source=rss-------8-----------------gadgets
Medium,Gadgets,Could the Next iMac Tempt Me Away From My Ultra-Wide Monitor?,https://medium.com/macoclock/could-the-next-imac-tempt-me-away-from-my-ultra-wide-monitor-6366d93bc9d2?source=rss-------8-----------------gadgets
Medium,Gadgets,How To Use Your Apple Watch As A Heart Rate Monitor With Peloton,https://tylermarcus.medium.com/how-to-use-your-apple-watch-as-a-heart-rate-monitor-with-peloton-a82ed73301ec?source=rss-------8-----------------gadgets
Medium,Privacy,Privacy concerns in online experimentation & the need to look for solutions beyond informed consent,https://sushantghildyal.medium.com/privacy-concerns-in-online-experimentation-the-need-to-look-for-solutions-beyond-informed-consent-4b3039d924ac?source=rss-------8-----------------privacy
Medium,Privacy,Building Resilience Ahead of the Next Internet Shutdown,https://medium.com/@L10nLab/building-resilience-ahead-of-the-next-internet-shutdown-75bfc955bd0b?source=rss-------8-----------------privacy
Medium,Privacy,I’ve Been Pwned,https://medium.com/@LanceUlanoff/ive-been-pwned-accab0857db6?source=rss-------8-----------------privacy
Medium,Privacy,Vaccine Passports Are Destined to Fail,https://medium.com/pcmag-access/vaccine-passports-are-destined-to-fail-398ff052b95e?source=rss-------8-----------------privacy
Medium,Privacy,5 Ways Computers Took a Wrong Turn,https://medium.com/codex/5-ways-computers-took-a-wrong-turn-3f10dbd69893?source=rss-------8-----------------privacy
Medium,Privacy,Oklahoma Quietly Launched a Mass Surveillance Program to Track Uninsured Drivers,https://onezero.medium.com/oklahoma-quietly-launched-a-mass-surveillance-program-to-track-uninsured-drivers-471bb4e5701a?source=rss-------8-----------------privacy
Medium,Privacy,Passport to Freedom,https://medium.com/@renegadeinc/passport-to-freedom-5f211bffd861?source=rss-------8-----------------privacy
Medium,Privacy,"Reclaiming your soul, digitally",https://jansgeorge.medium.com/reclaiming-your-soul-digitally-5c2449150b15?source=rss-------8-----------------privacy
Medium,Privacy,Analysts warn of an impending disaster if Cybersecurity is not made a priority,https://medium.com/technicity/analysts-warn-of-an-impending-disaster-if-cybersecurity-is-not-made-a-priority-28cb7ef20590?source=rss-------8-----------------privacy
Medium,Privacy,"Alexa, Are You Listening to Me?",https://medium.com/geekculture/alexa-are-you-listening-to-me-db289a6a1a4c?source=rss-------8-----------------privacy
Medium,Self-Driving Cars,Autonowashing And Waymo’s Approach To Fully Autonomous Vehicles,https://medium.com/0xmachina/autonowashing-and-waymos-approach-to-fully-autonomous-vehicles-2838639ee8b5?source=rss-------8-----------------self_driving_cars
Medium,Self-Driving Cars,"Disturbing Trends in Automation: Two Steps Forward, Three Steps Back?",https://hubbard.medium.com/disturbing-trends-in-automation-two-steps-forward-three-steps-back-6b084eca5080?source=rss-------8-----------------self_driving_cars
Medium,Self-Driving Cars,Autonomous Vehicles: a $50 billion opportunity for disruption,https://pub.towardsai.net/autonomous-vehicles-a-50-billion-opportunity-for-disruption-2f032678c62f?source=rss-------8-----------------self_driving_cars
Medium,Self-Driving Cars,What’s under the hood?,https://markmliu.medium.com/whats-under-the-hood-5c1d83986039?source=rss-------8-----------------self_driving_cars
Medium,Self-Driving Cars,Tesla’s Charging Network is the Only One Designed to Be Seen,https://uxplanet.org/teslas-charging-network-is-the-only-one-designed-to-be-seen-25c67d11be4f?source=rss-------8-----------------self_driving_cars
Medium,Self-Driving Cars,The problem with underspecified notifications,https://uxdesign.cc/the-problem-with-underspecified-notifications-de209bbdc347?source=rss-------8-----------------self_driving_cars
Medium,Self-Driving Cars,"Tomorrow’s car silicon brain, how is it made?",https://towardsdatascience.com/tomorrows-car-silicon-brain-how-is-it-made-9090e1f06c9d?source=rss-------8-----------------self_driving_cars
Medium,Self-Driving Cars,Trusting Robots to Navigate New Spaces,https://medium.com/mathworks/trusting-robots-to-navigate-new-spaces-e934d260484a?source=rss-------8-----------------self_driving_cars
Medium,Self-Driving Cars,Data Pipeline for Autonomous Vehicle Test Drive Results,https://towardsdatascience.com/data-pipeline-for-autonomous-vehicle-test-drive-results-4eabd9b73c49?source=rss-------8-----------------self_driving_cars
Medium,Self-Driving Cars,My Honda Minivan Drives Itself Just as Well as a Tesla on Autopilot,https://debugger.medium.com/my-honda-minivan-drives-itself-just-as-well-as-a-tesla-on-autopilot-d416931996d1?source=rss-------8-----------------self_driving_cars
Medium,Technology,Facebook on Massive User Data Leak: ¯\_(ツ)_/¯,https://medium.com/pcmag-access/facebook-on-massive-user-data-leak-%E3%83%84-b70a002efd56?source=rss-------8-----------------technology
Medium,Technology,Twitter Held Discussions for $4 Billion Takeover of Clubhouse,https://medium.com/bloomberg/twitter-held-discussions-for-4-billion-takeover-of-clubhouse-9cbaf6dc04ad?source=rss-------8-----------------technology
Medium,Technology,Why You Should Use Bluetooth in Indoor Positioning,https://medium.com/integra-sources-blog/why-you-should-use-bluetooth-in-indoor-positioning-78654f9b10c9?source=rss-------8-----------------technology
Medium,Technology,"Quantum Computing, Challenges & Opportunities",https://andisama.medium.com/quantum-computing-challenges-opportunities-b13286203a2b?source=rss-------8-----------------technology
Medium,Technology,Regenerative Tech: Slow Down & Mend Things,https://medium.com/switch-on/regenerative-tech-slow-down-mend-things-fdfc04eb6cc7?source=rss-------8-----------------technology
Medium,Technology,A.T.P Capictor Converter (Story),https://rgb-raghav.medium.com/a-t-p-capictor-converter-story-deaf95f5660c?source=rss-------8-----------------technology
Medium,Technology,Top 25 best tech websites to follow in 2021 — TheCodeWork,https://thecodework.medium.com/top-25-best-tech-websites-to-follow-in-2021-thecodework-51b4aaed4545?source=rss-------8-----------------technology
Medium,Technology,Building Resilience Ahead of the Next Internet Shutdown,https://medium.com/@L10nLab/building-resilience-ahead-of-the-next-internet-shutdown-75bfc955bd0b?source=rss-------8-----------------technology
Medium,Technology,"With This, You Don’t Know How to Kill the Bunny!",https://mgs.medium.com/with-this-you-dont-know-how-to-kill-the-bunny-8301de60616?source=rss-------8-----------------technology
Medium,Technology,Is this the party to whom I am speaking?,https://johnicarney.medium.com/is-this-the-party-to-whom-i-am-speaking-e4de70f2a535?source=rss-------8-----------------technology
Byteiota,Computer Vision,"Face Recognition using Python, OpenCV and One-Shot Learning",https://byteiota.com/face-recognition/
Byteiota,Computer Vision,Train An Object Detection Model using Tensorflow on Colab,https://byteiota.com/object-detection-tensorflow/
Byteiota,CSS,CSS3 Position Property,https://byteiota.com/css-position/
Byteiota,CSS,CSS Flexbox: Flex-Item,https://byteiota.com/flexbox-items/
Byteiota,CSS,A Complete Introduction to CSS Flexbox – Flex Container,https://byteiota.com/flexbox-conatiner/
Byteiota,Machine Learning,Introduction to NLP – Natural Language Processing,https://byteiota.com/introduction-to-nlp/
Byteiota,Machine Learning,"Face Recognition using Python, OpenCV and One-Shot Learning",https://byteiota.com/face-recognition/
Byteiota,Machine Learning,Train An Object Detection Model using Tensorflow on Colab,https://byteiota.com/object-detection-tensorflow/
Byteiota,Python,How to Create a Virtual Environment (venv) in Python,https://byteiota.com/virtual-environment-python/
Byteiota,Tools,How to Create a Virtual Environment (venv) in Python,https://byteiota.com/virtual-environment-python/
Byteiota,Web Development,CSS3 Position Property,https://byteiota.com/css-position/
Byteiota,Web Development,CSS Flexbox: Flex-Item,https://byteiota.com/flexbox-items/
Byteiota,Web Development,A Complete Introduction to CSS Flexbox – Flex Container,https://byteiota.com/flexbox-conatiner/
